00:04:13.325 febs [main] INFO  com.xsz.Application - Starting Application on DESKTOP-5G79DEK with PID 20240 (C:\bseawp\springbootbookcode\voteWeb\target\classes started by jiyu in C:\bseawp\springbootbookcode)
00:04:22.164 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
00:04:22.164 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
00:04:22.165 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
00:04:22.165 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'xssFilter' to urls: [/*]
00:04:22.165 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
00:04:22.165 febs [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'shiroFilterFactoryBean' to: [/*]
00:04:22.165 febs [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
00:04:22.166 febs [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
00:04:22.193 febs [localhost-startStop-1] INFO  com.xsz.common.xss.XssFilter - ------------ xss filter init ------------
00:04:22.625 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
00:04:22.634 febs [main] INFO  o.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
00:04:22.634 febs [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.0 created.
00:04:22.637 febs [main] INFO  o.s.s.quartz.LocalDataSourceJobStore - Using db table-based data access locking (synchronization).
00:04:22.638 febs [main] INFO  o.s.s.quartz.LocalDataSourceJobStore - JobStoreCMT initialized.
00:04:22.639 febs [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'MyScheduler' with instanceId 'DESKTOP-5G79DEK1592409862626'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

00:04:22.639 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'MyScheduler' initialized from an externally provided properties instance.
00:04:22.639 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
00:04:22.640 febs [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@256bb5be
00:04:22.744 febs [main] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句Id】>>>> com.xsz.job.dao.JobMapper.queryList
00:04:22.744 febs [main] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句耗时】>>>> 81 ms
00:04:22.744 febs [main] INFO  c.x.c.i.SqlStatementInterceptor - 【SQL语句】>>>> select job_id jobId,bean_name beanName,method_name methodName, params,cron_expression cronExpression,status,remark,create_time createTime from t_job order by job_id
00:04:25.952 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/common/download]}" onto public void com.xsz.common.controller.CommonController.fileDownload(java.lang.String,java.lang.Boolean,javax.servlet.http.HttpServletResponse) throws java.io.IOException,com.xsz.common.exception.FileDownloadException
00:04:25.954 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/test],methods=[GET]}" onto public int com.xsz.common.controller.TestController.testLimiter()
00:04:25.954 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job]}" onto public java.lang.String com.xsz.job.controller.JobController.index()
00:04:25.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/add]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.addJob(com.xsz.job.domain.Job)
00:04:25.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/delete]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.deleteJob(java.lang.String)
00:04:25.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/resume]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.resumeJob(java.lang.String)
00:04:25.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/pause]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.pauseJob(java.lang.String)
00:04:25.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/excel]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.jobExcel(com.xsz.job.domain.Job)
00:04:25.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/getSysCronClazz]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.getSysCronClazz(com.xsz.job.domain.Job)
00:04:25.955 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/run]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.runJob(java.lang.String)
00:04:25.956 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/list]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.job.controller.JobController.jobList(com.xsz.common.domain.QueryRequest,com.xsz.job.domain.Job)
00:04:25.956 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/update]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.updateJob(com.xsz.job.domain.Job)
00:04:25.956 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/checkCron]}" onto public boolean com.xsz.job.controller.JobController.checkCron(java.lang.String)
00:04:25.956 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/getJob]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.getJob(java.lang.Long)
00:04:25.958 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job/csv]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobController.jobCsv(com.xsz.job.domain.Job)
00:04:25.959 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog]}" onto public java.lang.String com.xsz.job.controller.JobLogController.index()
00:04:25.959 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/list]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.job.controller.JobLogController.jobLogList(com.xsz.common.domain.QueryRequest,com.xsz.job.domain.JobLog)
00:04:25.959 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/delete]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobLogController.deleteJobLog(java.lang.String)
00:04:25.959 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/excel]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobLogController.jobLogExcel(com.xsz.job.domain.JobLog)
00:04:25.960 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jobLog/csv]}" onto public com.xsz.common.domain.ResponseBo com.xsz.job.controller.JobLogController.jobLogCsv(com.xsz.job.domain.JobLog)
00:04:25.962 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/category],methods=[POST]}" onto public java.lang.String com.xsz.product.controller.CategoryController.index()
00:04:25.962 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryList],methods=[GET]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryList()
00:04:25.962 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryUpdate],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryUpdate(com.xsz.product.form.CategoryForm)
00:04:25.962 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/getCategory/{categoryId}],methods=[GET]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.getCategory(java.lang.Long)
00:04:25.962 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryDelete/{categoryId}],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryDelete(java.lang.Long)
00:04:25.963 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryListPage],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.product.controller.CategoryController.categoryListPage(com.xsz.common.domain.QueryRequest,com.xsz.product.form.CategoryForm)
00:04:25.963 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryAdd],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryAdd(com.xsz.product.form.CategoryForm)
00:04:25.963 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/category/categoryListByDishes/{dishesId}],methods=[GET]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.CategoryController.categoryListByDishes(java.lang.Long)
00:04:25.964 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishes],methods=[POST]}" onto public java.lang.String com.xsz.product.controller.DishesController.index()
00:04:25.964 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesDelete],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesDelete(java.lang.String)
00:04:25.965 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesList],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.xsz.product.controller.DishesController.dishesList(com.xsz.common.domain.QueryRequest,com.xsz.product.form.DishesForm)
00:04:25.965 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesUpdate],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesUpdate(com.xsz.product.form.DishesForm)
00:04:25.965 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesFileUpload/{dishesId}],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesFileUpload(java.lang.Long,javax.servlet.http.HttpServletRequest,org.springframework.web.multipart.MultipartHttpServletRequest)
00:04:25.965 febs [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/dishes/dishesAdd],methods=[POST]}" onto public com.xsz.common.domain.ResponseBo com.xsz.product.controller.DishesController.dishesAdd(com.xsz.product.form.DishesForm)
